Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
479900.0,USD,1999.0,Used,2510.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Malibu Mirage,KY,United States,North America,United States,1352.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
250000.0,USD,1941.0,Used,5.0,2.0,VFR,Airplane,Piston Engine,1.0,Boeing/Stearman,A75 N1,CA,United States,North America,United States,5.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
239000.0,USD,1998.0,Used,1900.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20K Encore,UT,United States,North America,United States,1250.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
65000.0,USD,1982.0,Used,8000.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172Rg Cutlass,NY,United States,North America,United States,1500.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
189900.0,USD,2000.0,No information,1920.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),SC,United States,North America,United States,1920.0,SNEW,0.0,N/A,,SOH,0.0,N/A,$
329000.0,USD,1978.0,Used,8753.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,414A,IL,United States,North America,United States,187.0,SMOH,187.0,SMOH,187.0,,187.0,,$
225000.0,USD,1973.0,Used,7700.0,8.0,No information,Airplane,Turboprop,2.0,Mitsubishi Heavy Industries,Mu 2J,TN,United States,North America,Japan,3450.0,,3710.0,,,,,,$
7995000.0,USD,1998.0,No information,11928.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,900Ex,N/A,United States,North America,France,,,,,0.0,N/A,0.0,N/A,Price: USD $
185000.0,USD,1987.0,Used,1444.0,4.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,F33A Bonanza,AR,United States,North America,United States,1444.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
420000.0,USD,1979.0,No information,6438.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,414,FL,United States,North America,United States,,,,,,,,,Price: USD $
99999.0,USD,1934.0,Used,1578.0,4.0,VFR,Airplane,Piston Engine,1.0,Stinson Aircraft Company ,Sr-5 Reliant,CA,United States,North America,United States,378.0,SMOH,0.0,N/A,,,0.0,N/A,$
140000.0,USD,1934.0,Used,2786.0,4.0,No information,Airplane,Piston Engine,1.0,Waco Aircraft Company,Ukc,N/A,United States,North America,United States,19.0,SMOH,0.0,N/A,,,0.0,N/A,$
36000.0,USD,1940.0,Used,195.0,2.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,J-3C,TX,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
225000.0,USD,1928.0,Used,15.0,2.0,No information,Airplane,Piston Engine,1.0,Lincoln-Page,Lp3,WI,United States,North America,United States,15.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
28900.0,USD,1946.0,Used,4396.0,2.0,No information,Airplane,Piston Engine,1.0,Cessna,140,IN,United States,North America,United States,2231.0,,0.0,N/A,,,0.0,N/A,$
249000.0,USD,2007.0,No information,815.0,4.0,IFR,Airplane,Piston Engine,1.0,Extra Flugzeugbau,300,N/A,Austria,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: USD $
5250000.0,USD,2013.0,No information,1998.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Xls+,N/A,Austria,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
3575000.0,USD,2007.0,No information,2.9,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Cj3,N/A,Austria,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
2400000.0,USD,2006.0,No information,3181.95,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,850Xp,N/A,Russian Federation,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
4100000.0,USD,1987.0,No information,1092.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109Sp,N/A,Austria,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
295000.0,USD,2016.0,No information,200.0,2.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R22 Beta Ii,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
574000.0,USD,2020.0,No information,0.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
444000.0,USD,2020.0,No information,0.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven I,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
345000.0,USD,2016.0,No information,860.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven I,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
922000.0,USD,2018.0,No information,55.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
187000.0,EUR,2003.0,No information,2305.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22,N/A,Czech Republic,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
430000.0,EUR,1987.0,No information,85.0,4.0,No information,Rotorcraft,Piston Engine,1.0,Enstrom Helicopter Corporation,280,N/A,Czech Republic,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
559000.0,EUR,2010.0,Used,1507.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Matrix,N/A,Czech Republic,Europe,United States,,,0.0,N/A,,,0.0,N/A,$
70000.0,EUR,2017.0,Used,194.0,2.0,VFR,Rotorcraft,Gyrocopter,1.0,Celier,Xenon 4 - Executive,N/A,Poland,Europe,Malta,224.0,,0.0,N/A,,,0.0,N/A,$
1595000.0,USD,2007.0,No information,2537.0,4.0,No information,Airplane,Turbofan,2.0,Beechcraft,Premier 1A,N/A,United Kingdom,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
3595000.0,USD,2011.0,No information,1350.0,8.0,No information,Airplane,Turboprop,2.0,Pilatus,Pc-12 Ng,N/A,Belgium,Europe,Switzerland,,,,,,,,,Price: USD $
259000.0,EUR,2009.0,No information,520.0,4.0,No information,Airplane,Piston Engine,1.0,Extra Flugzeugbau,330,N/A,Belgium,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1250000.0,USD,1996.0,No information,8400.0,4.0,No information,Airplane,Turbofan,2.0,Bombardier Learjet,45,N/A,Denmark,Europe,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
260000.0,EUR,2009.0,No information,660.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,N/A,Germany,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
595000.0,USD,1980.0,No information,6400.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206L 1,N/A,Denmark,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
339000.0,USD,2006.0,No information,737.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,N/A,Denmark,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
349000.0,USD,2000.0,No information,1400.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seneca V,N/A,Denmark,Europe,United States,,,,,,,,,Price: USD $
1850000.0,USD,2003.0,Used,1908.0,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air B200,CA,United States,North America,United States,1908.0,SNEW,1908.0,SNEW,34.0,SPOH,34.0,SPOH,$
710000.0,EUR,2015.0,No information,520.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,N/A,Netherlands,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1500000.0,USD,2008.0,No information,2900.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109E Power,N/A,Russian Federation,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
3000000.0,USD,2013.0,No information,620.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109Sp,N/A,Russian Federation,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
3300000.0,USD,2008.0,No information,2030.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 135P2+,N/A,Russian Federation,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: USD $
3500000.0,EUR,2012.0,No information,91.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 355Np,N/A,Russian Federation,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
49500.0,USD,2005.0,Used,2560.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G2 Gts,VA,United States,North America,United States,900.0,STOH,0.0,N/A,,SMOH,0.0,N/A,$
95000.0,EUR,1978.0,No information,8297.0,4.0,No information,Rotorcraft,Piston Engine,1.0,Sikorsky Aircraft,S300C,N/A,Sweden,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
495000.0,EUR,1975.0,No information,4400.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,Spain,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
395000.0,USD,1975.0,No information,3973.0,4.0,VFR,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Ii,N/A,Sweden,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
260000.0,EUR,1978.0,No information,14210.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B,N/A,Sweden,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
555000.0,USD,1977.0,No information,10298.0,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air C90,N/A,Sweden,Europe,United States,,,,,,,,,Price: USD $
700000.0,EUR,1999.0,No information,9940.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120B,N/A,Sweden,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
485000.0,EUR,1979.0,No information,7855.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B,N/A,Sweden,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
750000.0,USD,1999.0,No information,7675.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B-2,N/A,Norway,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: USD $
298000.0,USD,2006.0,No information,2792.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,N/A,Sweden,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
2490000.0,USD,2009.0,No information,945.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,407,N/A,Sweden,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
890000.0,EUR,1999.0,No information,5593.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B-2,N/A,Sweden,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1475000.0,USD,1987.0,No information,6575.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,412,N/A,Norway,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
660000.0,EUR,2004.0,No information,3699.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120B,N/A,Sweden,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
2690000.0,EUR,2017.0,No information,45.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus,H130,N/A,Sweden,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1725000.0,USD,1997.0,No information,5695.5,8.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air 350,IL,United States,North America,United States,,,,,,,,,Price: USD $
575000.0,USD,2010.0,No information,440.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seneca V,N/A,Sweden,Europe,United States,,,,,,,,,Price: USD $
742000.0,EUR,2008.0,No information,1770.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Meridian,N/A,Poland,Europe,United States,,,,,,,,,Price: â‚¬
5500000.0,USD,2015.0,No information,807.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,75,N/A,Poland,Europe,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
39000.0,USD,1986.0,Used,2000.0,4.0,VFR,Airplane,Piston Engine,1.0,Pzl,Pzl-104-35,N/A,Poland,Europe,Poland,280.0,,0.0,N/A,,,0.0,N/A,$
295000.0,USD,2012.0,No information,710.0,4.0,No information,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44,N/A,Poland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
1750000.0,EUR,2004.0,No information,2985.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A119 Koala,N/A,Sweden,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
625000.0,USD,2013.0,No information,1.06,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
375000.0,EUR,1954.0,No information,560.0,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Yakovlev,Yak 11,N/A,Poland,Europe,Soviet Union,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
110000.0,EUR,1987.0,No information,800.0,4.0,No information,Airplane,Piston Engine,1.0,Yakovlev,Yak-52,N/A,Germany,Europe,Soviet Union,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
110000.0,EUR,1984.0,No information,743.0,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Yakovlev,Yak-52,N/A,Germany,Europe,Soviet Union,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1350000.0,USD,2018.0,No information,196.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,505 Jetranger,N/A,Poland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
1475000.0,USD,2003.0,No information,2.6,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Cj1,N/A,Austria,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
185000.0,GBP,1987.0,No information,3939.3759715731367,2.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R22 Beta,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
500000.0,USD,1993.0,No information,5211.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation V,N/A,Turkey,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
1000000.0,USD,1997.0,No information,6253.0,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,400A,N/A,Turkey,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
2200000.0,USD,2015.0,No information,350.0,4.0,No information,Airplane,Turboprop,2.0,Cessna,Grand Caravan Ex,N/A,Turkey,Europe,United States,,,,,,,,,Price: USD $
375000.0,USD,1987.0,No information,550.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,Archer Iii,N/A,Iceland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
92950.0,EUR,1975.0,No information,7836.0,4.0,No information,Airplane,Piston Engine,2.0,Cessna,402B,N/A,Iceland,Europe,United States,,,,,,,,,Price: â‚¬
3095000.0,USD,2015.0,Used,762.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,407 Gxp,FL,United States,North America,United States,762.0,,0.0,N/A,,,0.0,N/A,$
37000.0,USD,1962.0,Used,2600.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 160,TN,United States,North America,United States,200.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
1250000.0,USD,2000.0,No information,5313.0,4.0,No information,Airplane,Turboprop,2.0,Cessna,Caravan 208B Grand,N/A,Australia,Oceania,United States,,,,,,,,,Price: USD $
3450000.0,USD,1951.0,Used,47.0,4.0,No information,Airplane,Piston Engine,1.0,Chance Vought,F4U Corsair,N/A,Australia,Oceania,United States,0.0,N/A,0.0,N/A,,SPOH,0.0,N/A,$
1495000.0,GBP,1942.0,Used,209.0,4.0,VFR,Airplane,Piston Engine,1.0,Hawker,Hurricane Iib,N/A,Australia,Oceania,United Kingdom,209.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
3950000.0,USD,1987.0,No information,5204.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,412Ep,N/A,Singapore,Asia,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
189000.0,USD,1944.0,Used,9475.0,2.0,No information,Airplane,Piston Engine,1.0,North American Aviation,At-6D,N/A,Australia,Oceania,United States,96.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
199000.0,USD,1967.0,Used,3891.0,3.0,IFR,Airplane,Piston Engine,1.0,Siai Marchetti,Sf260,N/A,Australia,Oceania,Italy,75.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
1200000.0,USD,2001.0,No information,2500.0,8.0,IFR,Airplane,Turboprop,2.0,Cessna,Caravan 208,N/A,Australia,Oceania,United States,,,,,,,,,Price: USD $
1295000.0,USD,1996.0,No information,6756.0,8.0,IFR,Airplane,Turboprop,2.0,Cessna,Caravan 208,N/A,Australia,Oceania,United States,,,,,,,,,Price: USD $
2800000.0,USD,2006.0,No information,1375.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109S Grand,N/A,Australia,Oceania,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
129000.0,USD,1997.0,Used,971.0,3.0,IFR,Airplane,Piston Engine,1.0,Waco Aircraft Company,Ymf-5,N/A,Australia,Oceania,United States,971.0,SMOH,0.0,N/A,,,0.0,N/A,$
1795000.0,USD,1943.0,Used,265.0,4.0,No information,Airplane,Piston Engine,1.0,Curtiss,P-40N Kittyhawk,N/A,Australia,Oceania,United States,265.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
825000.0,USD,1991.0,No information,7304.4,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Cheyenne Iiia,N/A,Mexico,North America,United States,,,,,,,,,Price: USD $
595000.0,USD,1984.0,No information,10530.3,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Iii,N/A,Mexico,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
1995000.0,USD,2012.0,No information,1733.0,6.0,IFR,Airplane,Turbofan,2.0,Embraer,Phenom 100,N/A,Mexico,North America,Brazil,,,,,0.0,N/A,0.0,N/A,Price: USD $
52500.0,USD,1971.0,Used,4650.0,2.0,IFR,Airplane,Piston Engine,1.0,Cessna,150L,N/A,Mexico,North America,United States,435.0,SMOH,0.0,N/A,,,0.0,N/A,$
450000.0,USD,2007.0,No information,2010.7,4.0,No information,Airplane,Piston Engine,1.0,Cessna,Tu 206,N/A,Mexico,North America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
325000.0,USD,1985.0,Used,1600.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,402C,KS,United States,North America,United States,82.0,,82.0,,0.0,N/A,0.0,N/A,$
435000.0,USD,2006.0,Used,1194.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,T206H,N/A,Mexico,North America,United States,1194.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
198000.0,USD,1975.0,Used,14429.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,207,N/A,Mexico,North America,United States,92.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
1495000.0,USD,2000.0,No information,5.198,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air B200,N/A,Monaco,Europe,United States,,,,,,,,,Price: USD $
695000.0,USD,2004.0,No information,2518.88,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,Monaco,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
2000000.0,USD,1997.0,No information,3623.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,407,N/A,Venezuela,South America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
375000.0,USD,1992.0,No information,4.5317,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,58 Baron,N/A,Panama,Central America,United States,,,,,,,,,Price: USD $
550000.0,USD,1988.0,No information,7.7596,4.0,No information,Airplane,Turbofan,2.0,Beechcraft,Beechjet 400,N/A,Venezuela,South America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
225000.0,USD,2004.0,No information,3570.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,New Zealand,Oceania,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
595000.0,USD,1998.0,No information,2824.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120B,N/A,New Zealand,Oceania,France,,,0.0,N/A,,,0.0,N/A,Price: USD $
135000.0,USD,1974.0,Used,21.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,58 Baron,N/A,South Africa,Africa,United States,21.0,SMOH,21.0,SMOH,21.0,SMOH,21.0,SMOH,$
110000.0,USD,1998.0,No information,1229.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20K Encore,N/A,South Africa,Africa,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
575000.0,USD,2013.0,No information,730.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G5 Turbo,N/A,South Africa,Africa,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
1150000.0,USD,2008.0,No information,1532.0,4.0,IFR,Airplane,Turbofan,2.0,Cessna,Citation Mustang,N/A,South Africa,Africa,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
450000.0,USD,2011.0,No information,438.0,4.0,No information,Airplane,Piston Engine,1.0,Cirrus,Sr22-G3 Turbo,N/A,South Africa,Africa,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
435000.0,USD,2004.0,Used,3037.0,6.0,IFR,Airplane,Turbofan,2.0,Beechcraft,Premier I,N/A,South Africa,Africa,United States,3037.0,SNEW,3037.0,SNEW,0.0,N/A,0.0,N/A,$
1250000.0,USD,2007.0,No information,3060.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206L 4,N/A,South Africa,Africa,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
585000.0,EUR,2005.0,No information,5086.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120B,N/A,South Africa,Africa,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
120000.0,USD,2009.0,No information,195.0,4.0,No information,Airplane,Piston Engine,1.0,Lancair,Legacy,N/A,South Africa,Africa,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
250000.0,USD,1946.0,Used,7400.0,4.0,No information,Airplane,Piston Engine,2.0,Grumman,G44A Super Widgeon,AK,United States,North America,United States,700.0,,,,,SPOH,,,$
45000.0,USD,1944.0,Used,325.0,4.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,L-4 Grasshopper,HI,United States,North America,United States,25.0,,0.0,N/A,,SPOH,0.0,N/A,$
495000.0,USD,1976.0,No information,15465.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206 Lr,N/A,New Zealand,Oceania,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
430000.0,EUR,1987.0,No information,3939.3759715731367,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Messerschmitt,Me 262,N/A,Austria,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
45000.0,USD,1943.0,Used,2835.0,2.0,No information,Airplane,Piston Engine,1.0,Aeronca,L-3,AR,United States,North America,United States,139.0,SMOH,0.0,N/A,,,0.0,N/A,$
640000.0,USD,2015.0,Used,288.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G5 Gts,N/A,United Kingdom,Europe,United States,288.0,,0.0,N/A,,,0.0,N/A,$
90000.0,GBP,2008.0,No information,2165.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
11750000.0,USD,2003.0,No information,6399.44,4.0,No information,Airplane,Turbofan,2.0,Dassault Aviation,900Ex Easy,PA,United States,North America,France,,,,,0.0,N/A,0.0,N/A,Price: USD $
3000000.0,USD,1994.0,No information,12050.0,4.0,No information,Airplane,Turbofan,2.0,Gulfstream Airspace,Ivsp,CA,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
425000.0,EUR,1975.0,No information,5115.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Aerospatiale,Gazelle,N/A,Netherlands,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
3399000.0,USD,2012.0,Used,2576.0,8.0,No information,Airplane,Turboprop,1.0,Pilatus,Pc-12 Ng,ND,United States,North America,Switzerland,2576.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
750000.0,USD,1953.0,Used,17790.0,10.0,VFR,Airplane,Piston Engine,1.0,Dehavilland,Dhc-3,N/A,United Kingdom,Europe,Canada,602.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
619000.0,USD,2020.0,No information,0.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
520760.0,USD,2020.0,No information,0.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
532000.0,USD,2020.0,No information,0.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,Austria,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
17000.0,USD,1968.0,Used,1725.0,2.0,IFR,Airplane,Piston Engine,1.0,Cessna,150H,NJ,United States,North America,United States,1725.0,,0.0,N/A,,,0.0,N/A,$
479000.0,USD,1967.0,Used,13192.0,6.0,VFR,Airplane,Piston Engine,1.0,Dehavilland,Dhc-2,MN,United States,North America,Canada,302.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
3350000.0,USD,2007.0,No information,5263.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Cj3,N/A,Netherlands,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
330000.0,USD,2007.0,Used,2208.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven I,OH,United States,North America,United States,8.0,SMOH,0.0,N/A,8.0,SNEW,0.0,N/A,$
39900.0,USD,1965.0,Used,2792.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172G Skyhawk,TX,United States,North America,United States,1449.0,,0.0,N/A,,,0.0,N/A,$
